age,correction_end,correction_start,correction_time,cs_background,domain,education,explanation_answers,explanation_end,explanation_start,explanation_time,feedback_answers,gender,plan_corrected,plan_creation,planning_background,planning_end,planning_start,planning_time,problem,user_plan,user_plan_corrected,viz_type,attention1,attention2
20,1607496299,1607496156,143.7732368,no,TRUE,other,"{'q1_insights': 'wrong_info', 'q2_insights': 'The initial states given to me were invalid  I was informed of an initial state of in package1 location1  while the actual initial state was in package1 location3  ', 'q3_insights': 'The information that was omitted incorrectly by Rob was that package1 was in a different location than the one stated  This caused the plan to deviate ', 'q5_insights': 'load truck package1 truck1 location3  move truck to a hub in the same city unload truck load airplane move airplane to the hub of the city of location 2 unload airplane if hub of city is location2 then we have reached goal state else if hub of city is not location 2 then load truck package1 truck2 location1  move truck truck2 location1 location2 city1  unload truck package1 truck2 location2  goal state', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['package-loc']}",1607496131,1607495546,585.0551217,"{'q1': '3', 'q2': '2', 'q3': '2', 'q4': '3', 'q5': '4', 'q6': '5', 'q7': '1', 'q8': '5', 'q9': '1', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '1', 'attention_check': '1', 'q14': 'Everything was pretty straight forward actually  In my opinion it is as simple as it can get '}",male,1,TRUE,yes,1607495516,1607495448,67.79012513,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
26,1607577837,1607577694,142.8103895,no,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'I wasn t given certain predicates in order to accurate chart the course to deliver the package  thus I wasn t able to accurately chart a path  It s invalid because it doesn t work ', 'q3_insights': 'I think some information was omitted  most likely by accident  that showed the package starting in the wrong area instead of what I was told  if I m reading the information correctly  ', 'q5_insights': 'Start my directions from the correct initial state ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': ['move-truck'], 'q8_insights': ['package-loc']}",1607577683,1607577471,211.6928673,"{'q1': '4', 'q2': '4', 'q3': '4', 'q4': '4', 'q5': '4', 'q6': '3', 'q7': '3', 'q8': '2', 'q9': '3', 'q10': '3', 'q11': '4', 'q12': '4', 'q13': '4', 'attention_check': '1', 'q14': 'Not that I can think of  thank you '}",female,0,TRUE,no,1607577452,1607576649,803.1517482,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location1', 'city2'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
19,1607495828,1607495685,142.4885364,no,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'The initial state should have been package1 in location 3  ', 'q3_insights': 'yes  I was given the wrong initial state', 'q5_insights': 'I need to change the truck and location', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['goal-state']}",1607495675,1607495291,383.8778927,"{'q1': '3', 'q2': '4', 'q3': '4', 'q4': '3', 'q5': '4', 'q6': '5', 'q7': '2', 'q8': '4', 'q9': '3', 'q10': '3', 'q11': '3', 'q12': '4', 'q13': '3', 'attention_check': '1', 'q14': ''}",female,0,TRUE,no,1607495255,1607494858,397.0908093,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-truck', 'package1', 'truck1', 'location4'], ['move-truck', 'truck1', 'location4', 'location3', 'city2'], ['unload-truck', 'package1', 'truck1', 'location3']]",text,I am attentive,1
24,1607497464,1607497322,142.0955729,yes,TRUE,college,"{'q1_insights': 'user', 'q2_insights': 'because the initial state has changed  so the plan I have made no longer works if the package is moved to a different location', 'q3_insights': 'The information delivered was that package 1 was at location 1  but in reality the initial state of the package was location 3', 'q5_insights': 'correct the initial location of package 1  and see if it is necessary to change the transport to move it and change the following stages of the plan', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': ['load-truck'], 'q8_insights': ['package-loc']}",1607497289,1607496798,490.9258831,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '1', 'q8': '5', 'q9': '1', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '4', 'attention_check': '1', 'q14': 'No'}",male,0,TRUE,yes,1607496761,1607496610,151.5315046,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]",text,I am attentive,1
24,1607577959,1607577817,141.5364618,no,TRUE,college,"{'q1_insights': 'user', 'q2_insights': 'I didn t specify where de package was a the beginning  I just assumed it was in Location1', 'q3_insights': 'I think it was the initial state of the package', 'q5_insights': 'Establish the initial location of the package', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['package-loc']}",1607577799,1607577467,331.331676,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '4', 'q7': '2', 'q8': '5', 'q9': '1', 'q10': '4', 'q11': '4', 'q12': '5', 'q13': '3', 'attention_check': '1', 'q14': ''}",male,1,TRUE,no,1607577435,1607577144,291.6276875,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
28,1607496309,1607496170,138.9287477,no,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'I was asked to move package1 to location2  Location1 and Location2 is in the same city so i use truck2 that is in location1 in city1 to load the package1 to the truck2 and move and the unload it to location2 in city1  The required initian state now is location3 instead of location1  So i was provided with wrong informations ', 'q3_insights': 'Yes the initial information of package1 was location1 instead of location3 ', 'q5_insights': 'location3 is in city2 so i must use an airplane to move it to location1 that it is hub  if i remeber correcly  and then follow the same pattern to move it to location2', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': ['move-airplane'], 'q8_insights': ['goal-state']}",1607496154,1607495439,715.2657318,"{'q1': '4', 'q2': '4', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '2', 'q8': '5', 'q9': '1', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '2', 'attention_check': '1', 'q14': 'I feel it was very straightforward  If you pay attention  and read the description then you are sure that initial goal was incorrent  '}",male,0,TRUE,no,1607495343,1607495239,104.0217059,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane2', 'location1'], ['move-airplane', 'airplane2', 'location1', 'location3'], ['unload-airplane', 'package1', 'airplane2', 'location3']]",text,I am attentive,1
23,1607495675,1607495536,138.8269317,yes,TRUE,gradschool,"{'q1_insights': 'wrong_info', 'q2_insights': 'i dont understant how to satart ', 'q3_insights': '', 'q5_insights': 'change location ', 'q_attention_insights': 'i am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': [], 'q8_insights': ['loc-1', 'truck-2', 'package-loc', 'goal-state']}",1607495532,1607495387,145.6111069,"{'q1': '2', 'q2': '4', 'q3': '2', 'q4': '4', 'q5': '2', 'q6': '2', 'q7': '3', 'q8': '2', 'q9': '4', 'q10': '2', 'q11': '3', 'q12': '2', 'q13': '5', 'attention_check': '1', 'q14': ''}",female,0,TRUE,no,1607495371,1607495064,306.7434864,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location1'], ['move-airplane', 'airplane1', 'location1', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]",text,i am attentive,1
18,1607650718,1607650580,137.4106436,no,FALSE,college,"{'q1_insights': 'missing_info', 'q2_insights': 'There was information required that I didn t provided so it went missing ', 'q3_insights': 'I don t feel I completely understand what was the omitted information', 'q5_insights': 'Pay attention to detail and understand the process ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': []}",1607650566,1607650360,206.1765425,"{'q1': '4', 'q2': '5', 'q3': '4', 'q4': '2', 'q5': '2', 'q6': '2', 'q7': '3', 'q8': '2', 'q9': '4', 'q10': '3', 'q11': '4', 'q12': '3', 'q13': '3', 'attention_check': '1', 'q14': 'Visualizations in real time '}",male,0,TRUE,no,1607650305,1607650053,251.6268046,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck1', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck1', 'location2']]",viz,I am attentive,1
19,1607578209,1607578073,136.4492006,yes,TRUE,college,"{'q1_insights': 'user', 'q2_insights': 'because they told me that location 1 was connected to 3  so I had to move the package by plane from location 1 to location 3 and then move my truck from location 4 to 3  then I had to load my truck 1 in location 3 and move it to location 1  then it was to lower the package from truck 1 and upload it to truck 2  followed by that I had to move it to location two and unload there ', 'q3_insights': 'Yeah I didn t mention that I couldn t make a direct move', 'q5_insights': 'first move mi package to location 3  and then make my whole plan', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': []}",1607577764,1607577131,633.191417,"{'q1': '2', 'q2': '5', 'q3': '1', 'q4': '2', 'q5': '2', 'q6': '1', 'q7': '4', 'q8': '3', 'q9': '3', 'q10': '2', 'q11': '2', 'q12': '1', 'q13': '5', 'attention_check': '1', 'q14': 'they should try to explain the tasks better'}",female,1,TRUE,no,1607577109,1607576701,408.248769,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
23,1607577705,1607577573,132.3935342,no,TRUE,gradschool,"{'q1_insights': 'wrong_info', 'q2_insights': 'The package was in Location 3  not in 1 ', 'q3_insights': 'Yes  the location of the package given to me was incorrect ', 'q5_insights': 'Load the package in the plane  transport it to city 1  and proceed to take it by truck to loc 2 ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['package-loc']}",1607577551,1607577268,282.5586152,"{'q1': '1', 'q2': '1', 'q3': '1', 'q4': '1', 'q5': '1', 'q6': '2', 'q7': '5', 'q8': '2', 'q9': '4', 'q10': '1', 'q11': '1', 'q12': '1', 'q13': '3', 'attention_check': '1', 'q14': 'Nothing'}",male,0,TRUE,no,1607577226,1607577026,200.0194161,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1']]",viz,I am attentive,1
20,1607578228,1607578099,129.7468605,no,TRUE,other,"{'q1_insights': 'wrong_info', 'q2_insights': 'The package is in the wrong city and location  my plan is invalid since the truck used is wrong and also a plane would be needed to transfer to another city  My plan does not contain any plans  just truck 2 ', 'q3_insights': 'Yes  the animation and highlights provided is really useful  The information is the package is in location 3 rather than being in location 1 ', 'q5_insights': ' airplane 1 to pick the package  airplane 1 fly to location 1  airplane 1 drops package1  truck 2 picks up package 1  truck 2 goes to location 2 and truck 2 drops it at location 2 ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['package-loc']}",1607578068,1607577601,467.3357141,"{'q1': '1', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '2', 'q8': '5', 'q9': '1', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '2', 'attention_check': '1', 'q14': ''}",male,1,TRUE,no,1607577550,1607577403,146.8654275,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
